Date,Red_Numerator,Red_Denominator,Orange_Numerator,Orange_Denominator,Green-E_Numerator,Green-E_Denominator,Green-D_Numerator,Green-D_Denominator,Green-C_Numerator,Green-C_Denominator,Green-B_Numerator,Green-B_Denominator,Blue_Numerator,Blue_Denominator
2021-09-08,107400.8,117686.3,72913.96,79603.54,13113.73,15700.12,11519.82,14426.88,11535.13,14859.8,3977.284,4784.169,27877.51,28547.73
2021-09-09,109508.1,118597.2,72979.01,81889.73,12226.38,14407.79,11147.74,13722.56,12092.01,15065.84,3949.621,4790.959,27854.68,28508.26
2021-09-10,108848.9,117240.9,75460.48,80350.57,13157.01,16012.13,12054.91,15028.69,11261.78,14001.72,3984.966,4902.787,28282.02,28599.17
2021-09-13,108552.1,118540.7,77690.52,81360.41,13564.1,15635.56,11072.76,14918.06,11235.69,14474.18,3791.172,4838.463,28174.78,28699.73
2021-09-14,111266.1,118404.9,76071.74,81448.79,12817.11,15672.5,12025.06,15108.75,11605.13,14684.46,3811.052,4936.164,26975.58,27281.95
2021-09-15,111722.7,118737.2,77510.26,80956.47,13399.02,16287.15,12530.04,15095.82,9602.021,12805.22,3631.38,4757.598,28217.81,28453.8
2021-09-16,107787.1,114246.1,76683.35,81030.35,12913.5,15264.3,11884.27,14309.27,11056.41,13776.38,4487.235,4986.391,28316.41,28722.46
2021-09-17,110526.8,117984.8,76568.43,81274.33,12410.82,14947.32,12776.57,15306.34,11037.54,13506.59,4211.965,5006.916,26131.41,28509.17
2021-09-20,113566.4,118559.9,76846.92,81366.04,13890.37,16888.09,11418.41,14128.97,11060.27,13880.97,3823.081,4697.747,28292.94,28634.16
2021-09-21,110401.3,118482.3,72815.08,81305.37,11218.6,13833.18,11216.19,13708.11,11517.39,14143.81,3885.718,5027.904,28276.03,28664.44
2021-09-22,111883.2,118516.0,77693.85,81347.76,13453.1,15863.39,12258.3,14641.2,11528.87,13824.9,3812.061,4745.269,26840.14,27715.32
2021-09-23,105178.4,117907.8,75718.94,80839.05,12486.92,14720.12,10878.82,13652.02,13177.34,16043.06,3941.503,4887.721,28175.59,28622.0
2021-09-24,112682.7,118219.4,74695.76,78516.92,13186.95,15748.2,12843.32,15361.36,12299.98,14393.22,3840.824,4847.183,28118.63,28560.08
2021-09-27,112004.3,118904.7,71578.81,80955.09,13802.16,16156.43,11720.23,15023.45,10468.85,13419.25,4161.194,4886.28,25391.62,28349.6
2021-09-28,59989.99,68885.96,72512.58,80627.01,13134.85,16015.57,12501.8,14812.46,11169.73,13577.47,3694.86,4837.341,27431.53,28533.02
2021-09-29,111978.2,117922.6,75543.58,82161.53,13134.1,16198.15,10748.41,13771.69,12498.07,14832.91,4103.19,4831.653,27816.67,28525.64
2021-09-30,110747.1,118357.8,77744.15,81731.03,12465.37,16286.37,11594.28,14386.05,10976.91,13848.68,3855.523,4741.995,28122.34,28619.79
2021-10-01,112119.0,119073.1,76094.89,81162.33,12009.75,15380.14,10806.78,13997.71,12034.77,15377.71,3575.784,4918.865,27176.5,28468.47
2021-10-04,109151.7,118997.2,71300.18,81296.81,13178.17,16044.61,10738.11,13636.42,11090.02,13950.14,4042.42,4895.129,28405.92,28653.59
2021-10-05,113077.2,118847.8,74432.58,80930.01,13015.79,15634.58,12014.92,14781.19,9887.191,12596.31,3829.897,4755.593,28372.86,28668.13
2021-10-06,48660.47,52511.43,33342.25,36105.61,5285.814,6494.945,4497.764,5479.689,4209.346,4978.921,1449.007,1698.061,12336.18,12770.45
2021-10-08,93717.84,105812.4,76935.96,81002.39,13294.36,15690.78,10241.23,13652.46,11157.81,14088.52,4220.845,5011.535,28089.14,28663.29
2021-10-11,105652.0,118097.8,75902.16,81219.48,10792.26,12500.06,8725.673,10976.41,9114.047,11036.27,2621.446,3329.829,28055.74,28659.59
2021-10-12,109036.6,118267.8,75427.74,81605.49,12551.01,15032.97,11269.42,14532.15,11463.72,13760.03,3976.649,4940.493,27238.03,28578.12
2021-10-13,108843.2,119012.7,76814.25,81199.97,11380.19,15889.09,9471.249,12306.57,9518.818,12721.91,3427.254,4398.977,27860.01,28461.75
2021-10-14,110710.9,118390.6,76876.62,80957.45,12556.28,15519.61,10780.71,13897.99,11886.59,14538.4,4162.78,4813.643,27579.63,28473.58
2021-10-15,109149.1,118560.3,59829.99,71223.32,12602.67,15494.55,10008.19,12891.47,11070.12,14151.53,3952.374,5066.48,27997.53,28734.8
2021-10-18,108953.7,118573.0,73300.87,80738.96,13371.87,16109.78,11674.28,15217.96,10378.01,13129.95,3882.771,4906.557,27085.7,28706.77
2021-10-19,107052.9,119374.4,71650.25,81066.37,11764.22,15069.04,10797.39,13762.05,11780.44,15162.09,3873.068,4889.104,27872.85,28500.88
2021-10-20,107412.4,119016.3,75004.49,81270.86,12849.88,15445.24,11095.69,14247.15,10738.99,13567.96,4117.547,4962.67,27527.6,28594.22
2021-10-21,110603.7,118895.8,76479.42,81659.56,13306.2,15428.3,12121.01,14454.26,11921.79,14711.65,4162.828,4889.547,27561.65,28642.04
2021-10-22,107907.1,118006.7,68848.09,79124.57,12185.73,15790.92,12472.24,15555.93,11040.12,13439.48,4067.751,4941.747,27721.3,28596.73
2021-10-25,108266.8,118556.6,64430.53,72532.79,12078.89,15187.85,13900.17,18556.88,6925.964,8880.608,6694.631,7966.427,28008.04,28495.16
2021-10-26,107685.9,118363.4,72526.05,81419.46,12559.68,15592.47,11465.53,15799.9,7436.868,8968.696,6411.834,7906.593,28198.43,28564.31
2021-10-27,85150.6,103266.7,74733.92,81378.52,12786.82,16532.54,9346.962,14055.72,7710.151,9833.036,6563.644,8235.469,26156.04,28213.7
2021-10-28,105246.0,117776.5,71101.71,80205.7,10887.36,14605.61,13941.1,17904.71,7548.156,9276.218,6385.014,7805.961,28140.36,28716.84
2021-10-29,105868.9,118529.9,77094.99,81528.19,11817.17,15487.65,11541.07,15451.76,6907.154,8831.046,6750.549,8179.433,28000.57,28462.24
2021-11-01,106716.7,118667.0,65806.0,76438.84,11942.82,15040.44,11191.69,16202.1,7719.384,9673.498,5887.458,7415.565,27817.21,28532.79
2021-11-02,113278.5,118859.8,73274.3,81418.68,11400.31,14403.16,11751.4,16343.23,7560.03,9915.375,6407.176,7797.627,27540.11,28718.13
2021-11-03,111467.6,118495.3,64461.32,79406.64,12668.08,15405.7,11698.2,15711.48,8160.276,9578.516,7218.797,8761.517,27469.78,28962.11
2021-11-04,109677.7,117797.7,75804.07,81045.22,11773.19,14704.75,14156.65,17478.66,7553.946,9095.602,6506.502,8159.551,27941.73,28620.33
2021-11-05,110897.6,118844.0,76904.91,81475.77,12578.63,15895.12,11826.22,16745.95,7665.747,9220.169,6625.044,7887.313,27889.55,28458.05
2021-11-08,112295.7,118092.7,74804.06,81043.67,11683.96,14473.13,13208.39,17027.14,7960.184,9689.406,6826.824,8047.137,26759.05,28180.24
2021-11-09,106838.2,118662.1,77974.11,81320.45,11593.97,14938.25,12241.79,16478.06,7388.689,9318.59,6945.529,8479.056,27779.5,28607.41
2021-11-10,107284.1,117717.9,78085.8,80800.3,12162.01,15208.55,12710.12,16357.88,7524.367,9281.719,6568.45,7755.778,28006.87,28631.75
2021-11-11,110489.7,118483.3,78298.52,81994.22,11768.82,15712.7,11898.22,15844.2,8016.745,10364.37,6593.577,8101.428,27537.28,28539.24
2021-11-12,110321.7,118815.0,71293.95,80989.64,12301.97,16064.28,10886.58,16196.52,7589.514,10045.8,5881.951,7429.142,25605.85,28401.76
2021-11-15,110480.3,118051.0,76541.54,81071.05,11684.2,15003.42,12077.63,16702.24,7141.662,9168.017,6334.911,8180.518,27557.45,28637.88
2021-11-16,106424.2,116264.6,70801.25,79775.13,11587.29,14724.83,10765.59,15582.49,7548.289,10256.76,5295.124,7103.571,27904.42,28493.33
2021-11-17,111089.2,119096.7,76374.24,81303.36,12307.31,15453.77,11612.51,16383.96,7880.184,9774.014,6014.131,7745.625,27914.63,28497.49
2021-11-18,110619.5,117332.6,76073.37,80600.7,11450.61,15103.95,10281.01,14957.95,7943.727,10640.28,5242.032,7090.219,27948.25,28531.14
2021-11-19,111070.8,118951.1,73215.66,80009.66,11296.15,14552.75,11979.73,17292.62,6183.086,8731.464,5500.238,7655.925,27543.38,28548.0
2021-11-22,80602.38,98871.6,72975.13,82119.43,11045.39,14847.76,11910.18,16788.01,7563.993,9792.619,5283.898,7148.027,27989.48,28596.63
2021-11-23,104360.9,118272.5,75554.17,81286.71,11280.88,14610.76,11512.85,16012.93,7364.594,9904.178,5660.789,7326.55,28056.36,28529.01
2021-11-24,110644.3,117974.1,75639.56,81573.94,11930.1,14974.72,12050.48,16985.48,6930.158,9367.088,5630.361,7382.726,27854.38,28525.95
2021-11-25,111887.9,117579.5,64875.35,69338.09,12817.77,15318.11,14013.85,17293.16,7673.612,9353.756,6376.913,7466.184,27361.97,28313.87
2021-11-26,107164.1,118426.9,75600.39,81384.81,10168.0,13629.63,14044.82,17431.28,7631.99,9495.195,5732.687,7514.981,27590.29,28726.54
2021-11-29,100744.8,118621.5,76959.16,81785.02,11502.5,14747.07,11980.2,16494.85,7082.339,8715.557,5373.936,7198.416,27877.24,28597.12
2021-11-30,103289.5,117932.4,76108.74,81447.17,11559.1,14843.36,13104.43,17697.36,7163.992,9852.003,5366.375,7076.972,27690.25,28559.23
2021-12-01,107074.5,117507.9,77090.26,81149.28,12567.35,15730.22,12727.88,17021.96,7637.719,9434.385,5820.223,7537.477,27923.44,28799.24
2021-12-02,106461.0,119012.3,73791.24,80307.81,11761.61,15893.99,11455.14,16513.05,7339.278,9408.402,5749.083,7858.42,27911.05,28559.56
2021-12-03,108322.5,118073.5,68163.15,79267.49,10712.95,14519.8,12029.31,17470.92,7175.268,9417.678,5574.741,7319.599,28162.86,28577.29
2021-12-06,107351.4,117817.8,69597.44,81862.4,10690.84,14851.68,11923.02,16448.85,7089.269,9501.154,5107.691,6624.124,28074.41,28744.63
2021-12-07,56257.07,68047.17,37824.89,47755.0,7910.244,14151.01,8651.258,16597.67,4522.841,7082.839,4117.36,6664.673,13837.87,15655.68
2021-12-08,105684.8,118577.5,76290.88,81293.87,12244.06,15751.73,10033.68,15226.91,8081.868,10085.45,6363.825,7763.296,27987.43,28565.26
2021-12-09,106667.9,118458.6,76547.33,81405.14,11454.94,14670.01,12075.2,16918.47,7413.821,9588.364,5941.36,7245.804,27728.82,28503.3
2021-12-10,112317.6,119017.3,76247.3,80943.52,12242.94,15120.57,11779.86,16479.71,6698.179,8541.712,5680.943,7951.064,27859.71,28434.91
2021-12-13,110499.9,117882.7,70660.16,80877.41,11971.26,15283.23,12714.74,17487.24,7420.406,9225.177,5848.545,7539.983,28559.22,28735.36
2021-12-14,106737.7,118865.9,70628.53,80769.58,11045.43,14408.09,12518.76,16736.73,6736.595,8310.966,5572.902,7293.993,27880.26,28410.1
2021-12-15,107072.5,117242.0,76233.51,80902.27,12524.86,14999.6,12337.7,16919.99,8553.669,10233.24,5601.803,7025.147,27750.08,28860.88
2021-12-16,106734.8,116853.7,76934.35,81213.11,12045.71,15120.41,13097.02,17136.75,7293.394,9260.566,5754.43,7385.193,27497.01,28539.75
2021-12-17,101695.4,117228.1,72192.66,80674.29,11533.05,14970.83,11562.21,16261.86,7180.936,9291.536,5528.149,7687.405,27436.26,28410.85
2021-12-20,102580.4,118519.5,76101.32,80957.66,12364.31,15187.62,12659.19,15796.56,8028.266,9305.436,5988.389,7151.717,28291.32,28607.59
2021-12-21,102750.2,119153.7,73173.55,81808.18,12070.59,14417.41,14241.54,17633.46,7533.795,9596.76,5382.636,6669.623,28343.17,28678.1
2021-12-22,110396.6,118826.3,73370.92,81036.73,13513.18,15243.14,14926.39,18304.6,7814.641,8642.362,6149.043,7133.649,28375.19,28705.93
2021-12-23,107877.6,119214.1,76457.53,81361.55,12742.11,14748.83,13275.03,16563.58,7711.761,9266.419,6079.485,7530.429,28279.43,28719.19
2021-12-24,106986.7,118525.1,68930.76,77763.81,13256.01,15239.28,13405.0,17036.2,7194.722,9552.078,5111.505,6961.583,27545.04,28463.89
2021-12-27,106270.8,117037.8,70505.89,80760.92,11715.46,14461.49,13256.04,17187.49,8659.561,10233.97,5704.69,7154.393,28560.09,28846.58
2021-12-28,111997.1,118585.1,69124.98,79336.96,12865.03,15969.9,13242.87,16434.47,7796.674,9617.93,5705.845,6897.929,28002.86,28488.81
2021-12-29,109778.8,118008.7,76454.07,80192.2,11448.07,15242.43,12160.31,16347.08,7715.658,9997.978,6111.528,7161.516,28096.67,28863.26
2021-12-30,110430.3,117514.2,77385.94,81302.13,10909.21,14562.53,11523.58,15329.37,7836.685,9920.758,5791.19,7144.025,28152.15,28620.89
2021-12-31,111954.9,118680.2,75459.39,81628.91,12487.4,15061.4,13290.85,17078.03,8539.524,10158.28,6164.848,7323.101,28273.16,28597.47
2022-01-03,107651.9,117459.6,69435.19,80053.8,11189.66,15223.01,12894.43,17558.85,7687.584,9462.419,5729.603,7172.177,27655.98,28492.47
2022-01-04,103368.6,118564.1,54299.92,71409.46,10872.71,14407.66,10551.49,16107.1,7165.599,9739.295,5980.997,7688.747,28010.61,28523.87
2022-01-05,111848.5,118548.6,77124.49,81774.64,10678.12,15040.25,10610.29,15434.04,6657.989,9088.783,5262.543,7090.967,27610.9,28573.21
2022-01-06,100259.3,118853.2,75050.41,81183.01,11325.16,15623.91,11438.2,16828.93,7498.62,10065.56,4980.904,6825.547,28274.57,28651.5
2022-01-07,102973.0,118008.9,67975.64,80470.95,11463.46,16637.42,9260.93,14784.07,7381.345,10949.22,4241.217,6078.434,28106.58,28574.66
2022-01-10,99971.08,118625.4,70989.68,77914.92,10683.04,14541.88,9778.209,14325.44,8211.537,10570.22,5493.069,7303.455,19269.66,19550.31
2022-01-11,107082.0,118370.5,76391.65,81139.84,9588.036,13672.38,12013.72,16894.4,7701.612,9920.822,5435.698,7622.459,28049.14,28653.66
2022-01-12,96909.62,112738.7,77107.58,81484.1,10037.19,14949.18,10919.05,15359.98,7431.856,9451.23,6180.63,8163.434,28336.11,28741.53
2022-01-13,103468.9,116892.8,74768.68,80683.53,10041.28,13628.12,13141.71,17784.1,8108.888,10073.79,5445.73,6603.05,27925.42,28697.5
2022-01-14,107458.8,118187.5,73592.16,82860.17,11311.86,15083.81,12726.62,16973.87,7503.12,9371.239,6233.333,7209.423,28607.73,28928.79
2022-01-17,108597.0,117537.3,72843.28,81677.92,11779.52,14676.69,13205.82,16320.53,8454.384,9710.536,6140.847,8277.304,28204.04,28769.06
2022-01-18,106660.3,116150.5,49449.41,62338.79,10124.19,14611.24,12797.89,17774.69,7503.292,9830.72,5933.779,7338.887,28074.04,28638.39
2022-01-19,108489.0,117881.3,72142.68,82649.03,11116.65,13881.6,13894.8,17951.57,8427.72,10190.44,6017.45,6955.999,28103.73,28648.69
2022-01-20,108231.1,117672.2,72546.52,80568.99,9839.761,13918.9,11949.32,16219.54,7913.744,10228.82,5417.601,6949.574,28428.35,28637.54
2022-01-21,105297.3,118338.0,73701.14,81404.98,10970.89,15491.11,9229.396,13875.96,7748.49,10333.05,5892.681,7629.352,28108.93,29071.63
2022-01-24,105836.8,118641.2,77601.21,80955.56,10871.35,14458.16,13134.1,16781.62,6563.833,8475.511,6012.48,7684.083,28142.47,28483.68
2022-01-25,104476.0,117086.1,76015.95,81609.86,11625.21,14644.81,13889.01,18426.39,7621.38,9143.738,6143.143,6933.19,27928.5,28465.64
2022-01-26,101254.5,115109.8,71638.58,81212.85,12000.02,15171.96,14257.55,17963.77,7659.702,9408.801,5967.016,6962.394,28398.31,28864.93
2022-01-27,87923.3,103561.9,75929.6,80470.46,10822.01,14832.54,11656.97,16315.72,7420.854,9566.085,5949.193,7143.575,27977.57,28466.5
2022-01-28,92420.76,116517.2,76201.15,81367.67,11378.97,14514.73,13201.81,17224.88,8259.45,10051.06,6216.129,7251.918,28227.49,28732.59
2022-01-31,70832.67,109830.4,48741.49,80291.23,11129.74,15342.36,10893.29,15638.46,7683.227,10447.89,5102.139,6687.28,24460.12,28551.18
2022-02-01,96100.52,119828.0,59066.89,82341.02,11044.34,14310.51,13380.2,16523.27,7970.876,9544.604,6044.52,7270.8,28140.73,28721.85
2022-02-02,90806.39,116810.7,61389.33,80069.49,10282.28,13565.78,14101.35,18402.82,8247.409,10058.18,5863.001,6664.515,27357.65,28626.14
2022-02-03,96144.79,114545.2,70953.54,80033.37,10812.44,15392.06,11672.47,16544.59,7918.422,10290.07,5896.251,6914.128,27654.02,28704.86
2022-02-04,81943.94,98869.09,64747.36,79587.74,9806.994,14495.02,9920.81,15386.76,7146.485,10444.75,5023.225,6752.831,26450.79,28782.69
2022-02-07,102834.8,118438.6,76209.8,80414.09,10303.48,13954.89,12856.29,17686.47,7705.251,9623.31,6327.653,7687.448,27968.56,28484.37
2022-02-08,101591.9,117064.8,76042.39,81206.21,12337.08,15726.96,12018.35,16947.77,7579.119,9231.416,6067.549,7259.027,27418.42,28803.43
2022-02-09,105517.8,118122.5,70605.67,81434.01,11045.59,15611.7,12560.77,16636.44,7754.77,9496.511,6349.256,7556.509,28257.12,28593.46
2022-02-10,105776.7,117215.2,76522.69,81182.15,9981.507,13447.28,12608.71,17243.13,7054.338,8632.699,5860.05,6866.364,28172.78,28694.0
2022-02-11,103047.8,117840.7,73125.28,81414.47,11321.58,14151.3,13380.19,18469.85,7067.79,8531.8,5933.829,7221.607,27656.31,28729.19
2022-02-14,96863.37,117331.1,77046.27,80643.32,11295.97,15948.28,11622.39,16402.08,7683.219,9870.702,5559.661,7019.882,28013.31,28644.99
2022-02-15,101017.1,119685.3,72575.5,79870.2,9815.722,12721.97,11433.11,16005.83,7060.484,9754.064,5941.724,7148.377,28374.58,28673.06
2022-02-16,98518.61,118260.5,74942.9,80165.64,12168.15,15745.32,13219.42,17370.64,7797.165,9564.706,6102.033,7160.588,28201.98,28599.01
2022-02-17,103533.4,117965.5,76712.22,81138.69,10217.97,15061.99,12798.41,16474.49,8309.483,9929.457,6086.891,7218.662,28058.51,28641.24
2022-02-18,100690.0,117589.6,68714.47,79455.91,11217.5,14231.05,13121.7,17381.72,7849.076,9453.374,5955.865,7265.451,28303.83,28733.96
2022-02-21,109066.1,117869.5,69742.89,80914.18,12074.7,15177.71,13732.45,17229.63,8322.876,10065.53,6300.251,7223.373,27310.57,29101.77
2022-02-22,104466.4,117418.6,77293.1,81016.12,11924.14,15049.45,13154.05,16567.05,7774.372,9885.277,6006.717,7403.094,28454.6,28672.64
2022-02-23,99612.66,119021.9,69274.25,79066.38,12169.19,15064.48,12855.39,16328.22,7525.514,9292.374,6033.76,7014.505,27487.42,28648.22
2022-02-24,100611.1,118121.0,76965.39,81193.21,11482.71,14942.77,12745.87,17475.7,8154.401,9953.54,5986.727,7194.76,27693.13,28706.28
2022-02-25,99326.18,117205.3,71946.13,78413.66,10676.25,14970.37,11277.15,17571.69,7405.62,10266.86,4695.664,6551.021,27802.66,28650.83
2022-02-28,101847.3,117872.1,69969.38,81031.89,10503.69,13820.27,13434.56,17911.24,7730.974,9413.698,5386.741,6718.016,28024.6,28597.05
2022-03-01,100949.5,119173.0,76547.32,81000.4,11204.19,14681.38,12846.14,16545.62,7702.315,9676.453,6504.271,8117.764,27851.96,28585.45
2022-03-02,99169.38,117739.2,75590.16,80481.69,10728.52,14136.88,12851.25,17050.55,7719.838,9432.381,5725.243,6898.149,27192.1,28503.39
2022-03-03,102511.2,112232.2,51573.69,63781.74,10340.55,13345.73,12588.57,16183.15,7584.881,9563.876,5983.699,7989.037,28671.87,28884.33
2022-03-04,102797.8,118545.5,76056.71,81688.94,10957.91,14206.33,13043.77,17088.72,6960.946,9020.131,6088.136,7224.197,28149.67,28525.17
2022-03-07,110396.1,118370.6,76742.77,80772.6,11297.96,14379.64,13072.89,17529.36,7340.365,9412.258,5943.453,7352.322,27633.8,28535.79
2022-03-08,107164.5,118643.8,72716.17,80880.52,11957.34,14923.6,12661.6,16287.06,8048.909,9706.622,6566.972,7628.433,28227.61,28826.85
2022-03-09,107150.6,116245.9,75460.91,81122.24,10758.44,14674.55,12978.88,17915.53,7110.384,9285.013,6321.789,7598.922,28259.33,28538.19
2022-03-10,107718.1,117770.6,76249.68,81321.98,10589.14,14338.38,13068.6,17352.3,8251.328,10182.08,5881.778,6990.345,28378.88,28735.88
2022-03-11,105819.4,117298.6,74309.97,81939.17,10956.52,15515.02,10600.67,14494.28,6694.21,8565.856,4999.893,6549.684,27535.77,28520.32
2022-03-14,109608.0,119388.3,76357.61,81271.58,11552.02,14540.08,14554.65,18092.87,7496.048,9431.163,5978.052,7186.229,28316.59,28625.38
2022-03-15,106333.8,117070.0,74257.47,81122.92,9828.85,13567.43,13728.83,18331.39,7029.936,8945.302,5917.629,7348.281,28072.92,28711.21
2022-03-16,90992.61,114395.0,75588.7,81866.86,10966.78,14186.07,13635.15,16528.89,8085.557,9362.964,6100.761,8018.287,28215.98,28530.46
2022-03-17,101676.1,115933.9,70176.98,80917.43,11344.58,14355.91,13236.45,16589.12,7739.731,9114.487,6481.45,8109.592,28235.18,28559.4
2022-03-18,107646.2,118966.2,74771.22,80899.06,12102.35,14931.36,13774.91,17875.39,7494.21,9353.137,5284.946,7170.609,26477.23,27114.0
2022-03-21,106393.7,118176.1,77372.85,81497.6,12971.75,15843.66,13084.21,16448.84,7498.229,9337.046,6074.258,7345.466,27899.45,28608.18
2022-03-22,102543.6,115915.8,73006.12,80891.4,13483.59,16924.29,13611.87,16974.69,7346.528,9525.977,6040.239,6985.933,25426.05,25834.87
2022-03-23,104551.4,117554.2,75534.48,80895.52,11055.73,13938.82,14072.37,18059.88,6950.033,8926.057,5681.507,7320.681,28496.71,28631.44
2022-03-24,109129.2,117026.0,75277.45,80717.18,13086.66,16587.34,14007.37,16838.15,7846.332,9739.121,6165.849,7207.71,27586.69,28744.33
2022-03-25,110887.1,118648.1,76816.22,80838.67,11475.31,15389.6,12531.15,17451.67,8239.335,10396.1,5558.379,6987.55,28167.04,28589.55
2022-03-28,112857.0,118269.8,7882.134,12435.05,6684.077,10185.6,9329.287,12024.3,6527.469,8014.773,4483.424,5898.424,28240.45,28761.33
2022-03-29,105292.2,118759.3,17098.46,25464.12,7640.562,11007.79,10727.94,13378.01,6489.414,8169.698,5155.481,6332.302,28473.31,28836.76
2022-03-30,108595.3,117960.3,70490.69,74477.18,8115.299,11860.58,9148.425,11044.79,6734.867,8972.108,4521.654,5719.979,28362.38,28675.47
2022-03-31,108231.6,118339.0,70009.37,74198.2,7775.748,11704.37,8991.953,10854.22,7606.37,10807.8,4360.407,5524.752,28557.59,28730.12
2022-04-01,108568.9,118346.7,71879.8,75163.75,6281.108,10630.77,8655.472,11015.64,6293.447,8687.126,4346.465,5990.539,27962.64,28479.18
2022-04-04,102636.0,117174.4,69237.35,74219.08,7190.779,11753.54,7411.71,9706.46,7194.086,9684.353,3891.933,5310.012,28575.12,28787.97
2022-04-05,109405.5,116805.0,67932.26,73815.84,7848.26,11722.16,8731.943,11248.08,7645.926,10027.54,4362.162,5314.915,28335.14,28649.32
2022-04-06,107939.0,119150.7,70164.98,74543.46,7778.292,12352.95,9232.679,11193.67,7145.757,9391.931,5029.833,5866.026,28173.29,28493.2
2022-04-07,111934.6,118241.9,69772.06,75015.31,8224.86,12306.63,9405.227,11488.42,7929.449,10057.56,4628.446,5184.359,28433.53,28594.25
2022-04-08,112402.0,118880.7,72499.54,74656.28,8071.739,12714.73,9230.241,11122.69,7408.489,9621.574,4448.562,5399.347,28440.88,28611.31
2022-04-11,109004.6,118437.1,75565.04,81037.5,13147.62,16202.58,14010.37,17636.84,7984.3,9356.062,6447.43,7308.279,28173.98,28605.22
2022-04-12,106462.9,117712.5,77088.77,80739.12,13142.82,14905.41,14151.57,17795.62,7808.627,9191.75,6132.794,7162.909,28470.46,28816.97
2022-04-13,103508.1,115995.1,73916.02,79738.93,13117.72,15750.36,13874.58,17375.27,7702.335,9528.3,6121.22,7048.369,28516.98,28735.67
2022-04-14,109274.6,118833.8,71967.57,80337.65,12910.45,15335.63,14522.3,17811.32,7585.778,9124.525,6253.23,7375.049,28234.66,28561.45
2022-04-15,105858.2,116879.3,74415.67,79382.36,12433.13,15108.56,12650.52,16922.89,7069.12,8910.38,5642.262,7177.363,28172.73,28573.64
2022-04-18,108323.1,118208.3,79920.61,81153.27,9944.285,12536.07,10851.06,12853.93,5270.198,6643.186,4141.061,5115.416,27662.8,28730.94
2022-04-19,108020.1,117714.6,77699.85,81292.33,12265.22,14507.72,13275.56,17356.07,7988.956,9581.928,6769.181,8158.649,28317.03,28713.22
2022-04-20,107036.4,117923.2,76345.58,80930.69,12469.76,15210.84,14368.14,17843.88,7673.141,9346.641,6142.938,7420.733,28024.93,28835.31
2022-04-21,106101.1,117086.3,76573.64,81200.34,13054.26,15850.15,13752.48,16779.61,7610.33,9392.536,6452.584,7393.776,26847.0,27577.19
2022-04-22,99550.47,118390.4,67422.79,74753.16,11887.76,15046.19,13222.0,16729.0,8098.537,9685.256,6365.843,7433.256,27954.04,28413.25
2022-04-25,105799.0,117708.1,78121.73,80953.51,12882.96,15407.2,13779.63,18248.55,7286.111,8947.001,6194.795,7320.568,584.6079,680.9597
2022-04-26,105696.5,118953.6,70604.98,81074.25,12062.94,14822.53,13558.33,16862.65,7800.102,9135.129,6308.551,7464.847,519.1386,682.3465
2022-04-27,109627.0,118303.5,75669.18,80393.69,11542.73,14497.38,13229.25,17093.48,7827.718,9838.76,6327.341,7279.86,584.1899,687.2914
2022-04-28,95052.49,112453.7,75655.98,81610.45,12427.59,15455.16,13655.9,17371.33,8172.516,10354.87,6400.915,7525.218,562.3048,665.7949
2022-04-29,105471.2,115813.9,67366.23,80784.48,13610.45,16506.2,12881.17,16745.62,7745.863,9287.565,5920.342,7001.32,558.5988,676.5778
2022-05-02,109565.5,118059.8,76379.75,81154.6,13005.28,16010.51,10591.66,15246.7,7554.975,9773.92,6321.186,8133.261,562.2702,683.9865
2022-05-03,107058.9,119019.9,77160.0,81229.06,11633.75,15125.1,10068.25,14728.46,7153.579,9467.39,5696.288,7691.885,575.9979,679.1653
2022-05-04,107997.9,117519.5,79150.72,81443.99,12109.92,15417.83,11521.66,16133.61,6931.893,9131.612,5942.54,7191.0,539.7218,692.2431
2022-05-05,106169.7,117807.3,77996.65,80853.3,13261.13,16087.05,13742.47,17350.39,8065.966,9359.282,6147.113,7252.576,555.9369,685.6645
2022-05-06,100593.6,115852.0,77004.31,80699.71,12663.75,16347.8,12395.91,16802.71,6499.271,8375.295,6050.151,7633.405,579.5843,678.1887
2022-05-09,99346.55,118762.3,76271.1,80909.46,13674.22,15710.18,14285.48,17264.49,7946.933,9248.663,6562.379,7653.768,555.4944,673.305
2022-05-10,103419.1,118126.3,74080.05,80102.98,10596.96,13078.65,9874.22,13867.67,5589.16,7504.223,4532.406,6120.545,575.2114,683.0619
2022-05-11,104308.9,118616.4,75071.64,81022.39,11761.29,14153.65,11987.37,14989.09,7127.771,8730.746,5175.791,6568.66,586.2893,683.2792
2022-05-12,108856.3,118229.6,77858.6,81428.09,11775.28,14829.81,12936.13,16823.6,8073.446,10074.67,6333.114,7401.623,544.0565,684.0892
2022-05-13,101959.2,117490.7,77714.13,81090.0,12780.75,15356.73,12931.71,16745.96,7613.698,9254.923,6193.833,7474.821,583.3331,682.7067
2022-05-16,109184.7,119064.1,74423.26,83789.67,13458.6,16436.4,11686.48,16029.62,7819.016,9696.167,5910.015,7475.09,543.6981,684.7202
2022-05-17,107259.2,116348.8,74887.71,79769.33,13706.92,15905.46,12891.32,17259.43,7621.08,9419.56,5828.39,7185.779,530.7367,675.0834
2022-05-18,101869.7,117034.2,73680.33,80671.13,13549.15,16340.78,11552.7,15335.79,7903.027,9607.101,6226.683,7483.584,27867.87,28708.49
